id,source,type,leader_name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
us-cia-world-leaders.8805f1fdf19ef699fdf469efb4e8290b6ed0cbc2,us-cia-world-leaders,individual,Hadji Baba AMMI,,,,,,,Algeria,Min.-Del. to the Min. of Finance in Charge of the Budget,,https://www.cia.gov/library/publications/resources/world-leaders-1/AG.html,,,2015-08-06,2018-03-09T16:10:59.441242
us-cia-world-leaders.7c5d651736b7b8af98bd9f6939674e983547314b,us-cia-world-leaders,individual,Ahmed NOUI,,,,,,,Algeria,Sec. Gen. of the Govt.,,https://www.cia.gov/library/publications/resources/world-leaders-1/AG.html,,,2015-08-06,2018-03-09T16:10:59.454154
us-cia-world-leaders.304f15c6d60308a05ab4099bf43d6ef7e434a455,us-cia-world-leaders,individual,Mohamed LAKSACI,,,,,,,Algeria,"Governor, Bank of Algeria",,https://www.cia.gov/library/publications/resources/world-leaders-1/AG.html,,,2015-08-06,2018-03-09T16:10:59.467513
us-cia-world-leaders.43b7e08cf0cac8744da407037bd817148d42b334,us-cia-world-leaders,individual,Madjid BOUGUERRA,,,,,,,Algeria,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/AG.html,,,2015-08-06,2018-03-09T16:10:59.485136
us-cia-world-leaders.fa1b9b29413ea6046e9fdb0bd19bd22c4636b702,us-cia-world-leaders,individual,Sabri BOUKADOUM,,,,,,,Algeria,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/AG.html,,,2015-08-06,2018-03-09T16:10:59.502050
us-cia-world-leaders.24785cd8a07ecdb67402264a429fcd9a4448c405,us-cia-world-leaders,individual,Francois HOLLANDE,,,,,,,Andorra,Head of State (Co-Prince),,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.099033
us-cia-world-leaders.4fbef5f425490cda117ca4a884a804b1b5da3264,us-cia-world-leaders,individual,"Joan-Enric VIVES i SICILIA , Bishop",,,,,,,Andorra,Head of State (Co-Prince),,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.138761
us-cia-world-leaders.76c13aefd2fbd7ba5b530212b14ec0ada77b26c9,us-cia-world-leaders,individual,Antoni MARTI Petit,,,,,,,Andorra,Head of Govt.,,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.154288
us-cia-world-leaders.b1268051f63bc629cc1f20e6050e3812b74296cc,us-cia-world-leaders,individual,Olga GELABERT FABREGA,,,,,,,Andorra,"Min. of Culture, Youth, & Sports",,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.308160
us-cia-world-leaders.4d67ce2a6a4ab5e30c1e6edd47612a1071a72763,us-cia-world-leaders,individual,Eric JOVER COMAS,,,,,,,Andorra,Min. of Education & Higher Education,,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.330976
us-cia-world-leaders.45189194aaaa1e671f9361abc8e6df0518d00647,us-cia-world-leaders,individual,Silvia CALVO ARMENGOL,,,,,,,Andorra,"Min. of Environment, Agriculture, & Sustainability",,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.346865
us-cia-world-leaders.9601da6d0ed76d9d820656bdfaba4ce694f8e3bc,us-cia-world-leaders,individual,Jordi CINCA Mateos,,,,,,,Andorra,Min. of Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.389325
us-cia-world-leaders.2cf09957aa3137523e259548b5d3f9f446513be6,us-cia-world-leaders,individual,Gilbert SABOYA Sunye,,,,,,,Andorra,Min. of Foreign Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.411638
us-cia-world-leaders.6ac75b11649f599e4eb918621f79587f41de7276,us-cia-world-leaders,individual,Maria Rosa FERRER OBIOLS,,,,,,,Andorra,"Min. of Health, Social Affairs, & Employment",,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.438469
us-cia-world-leaders.f115ea64dc0049e100b88e7d4cd922d36f9cc097,us-cia-world-leaders,individual,Xavier ESPOT Zamora,,,,,,,Andorra,Min. of Justice & Interior,,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.456999
us-cia-world-leaders.dafad1afb45389f38029cd13fed65f832bc8d4b3,us-cia-world-leaders,individual,Jordi ALCOBE Font,,,,,,,Andorra,"Min. of Public Admin., Transportation, & Telecommunications",,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.499819
us-cia-world-leaders.911579b2b8775dfb5b19717013c09079cab03c0a,us-cia-world-leaders,individual,Jordi TORRES FALCO,,,,,,,Andorra,Min. of Territorial Planning,,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.517859
us-cia-world-leaders.eba6b718d3a0b529aaee8d9fcaf6d4764f0d6016,us-cia-world-leaders,individual,Francesc CAMP Torres,,,,,,,Andorra,Min. of Tourism & Commerce,,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.549488
us-cia-world-leaders.e6e6e0c0f23b65d41faf99d0b332885cfddf1e61,us-cia-world-leaders,individual,Elisenda VIVES BALMANA,,,,,,,Andorra,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.570264
us-cia-world-leaders.e34a09242d3caa286d60da1a7a43b25513ba31bb,us-cia-world-leaders,individual,Elisenda VIVES BALMANA,,,,,,,Andorra,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/AN.html,,,2018-03-09,2018-03-09T16:11:00.583213
us-cia-world-leaders.1f4a33c1d5116c4f8d85114996bb6259fd6f7369,us-cia-world-leaders,individual,Jose Eduardo DOS SANTOS,,,,,,,Angola,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.075065
us-cia-world-leaders.61ec2bb63e5dd96b33d2422102e785088e884631,us-cia-world-leaders,individual,Manuel Domingos VICENTE,,,,,,,Angola,Vice Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.088946
us-cia-world-leaders.03341f147b8d2458bfe967e99a141465bbf5511c,us-cia-world-leaders,individual,Marcos Alexandre NHUNGA,,,,,,,Angola,Min. of Agriculture,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.144665
us-cia-world-leaders.9d6bcc47d41d0e755d7b9a432f6ede67853db341,us-cia-world-leaders,individual,Rosa Escorcio PACAVIRA DE MATOS,,,,,,,Angola,Min. of Commerce,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.162510
us-cia-world-leaders.22d73eb15988eff981061b151e92d9ec686f3852,us-cia-world-leaders,individual,Rosa Maria MARTINS DA CRUZ E SILVA,,,,,,,Angola,Min. of Culture,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.191489
us-cia-world-leaders.3641e55904e7f4b29b7c0c4c2222a0ae70d6ad95,us-cia-world-leaders,individual,Joao Manuel Goncalves LOURENCO,,,,,,,Angola,Min. of Defense,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.226277
us-cia-world-leaders.11f9b3e600413ec7e3c3335086713520e7a89131,us-cia-world-leaders,individual,Abraao Pio dos Santos GOURGEL,,,,,,,Angola,Min. of Economy,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.250781
us-cia-world-leaders.08a312cc7bd3a599ac0a214024799efd10988c30,us-cia-world-leaders,individual,Mpinda SIMAO,,,,,,,Angola,Min. of Education,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.272152
us-cia-world-leaders.6df0ff72c67233ff246a1df383512db6994e6a6e,us-cia-world-leaders,individual,Joao Baptista BORGES,,,,,,,Angola,Min. of Energy & Water,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.288413
us-cia-world-leaders.a7a99735b4139caa492a5b432af022a3ec603e68,us-cia-world-leaders,individual,Maria de Fatima Monteiro JARDIM,,,,,,,Angola,Min. of Environment,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.315220
us-cia-world-leaders.1ad099807fa055ca33b9513ba575167071d0a553,us-cia-world-leaders,individual,Georges Rebelo CHIKOTI,,,,,,,Angola,Min. of External Relations,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.333884
us-cia-world-leaders.bf70ac9406911d400d7c992e1f01c0974e1802d6,us-cia-world-leaders,individual,Maria Felomena de Fatima Lobao TELO DELGADO,,,,,,,Angola,Min. of Family & Women Promotion,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.357767
us-cia-world-leaders.5527b3da3d5a6d776389b25553262ba23df7e555,us-cia-world-leaders,individual,Augusto Archer de SOUSA MANGUEIRA,,,,,,,Angola,Min. of Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.396988
us-cia-world-leaders.13f049b77b51ee898a7a5267c37ca2d8053c524e,us-cia-world-leaders,individual,Victoria Christopher Francisco Lopes de Barros NETO,,,,,,,Angola,Min. of Fisheries,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.422032
us-cia-world-leaders.b9a7dc24564abc41c048c585494fbcfc5fee3c62,us-cia-world-leaders,individual,"Candido Pereira dos Santos VAN DUNEM , Maj. Gen.",,,,,,,Angola,Min. of Former Combatants & Veterans of War,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.444856
us-cia-world-leaders.8cfa2e11af17f8abc70726cda34bd4e965664d0c,us-cia-world-leaders,individual,Manuel Francisco QUEIROS,,,,,,,Angola,"Min. of Geology, Mines, & Industry",,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.475294
us-cia-world-leaders.17a2bb439558c3edb1daa191adc3758777708804,us-cia-world-leaders,individual,Jose Vieira DIAS VAN-DUNEM,,,,,,,Angola,Min. of Health,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.502451
us-cia-world-leaders.e8beebfc046a5caebf8e045c0efcab7cb3cf6376,us-cia-world-leaders,individual,Adao do NASCIMENTO,,,,,,,Angola,Min. of Higher Education,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.915667
us-cia-world-leaders.dcb551c4462de73e1e4c785e6dea4262931f6844,us-cia-world-leaders,individual,Pedro MUTINDE,,,,,,,Angola,Min. of Hotels & Tourism,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.933919
us-cia-world-leaders.aea6537f5b09588bbd2b832a73ad6ac325201448,us-cia-world-leaders,individual,Bernarda Goncalves Martins Henriques DA SILVA,,,,,,,Angola,Min. of Industry,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.953410
us-cia-world-leaders.d2f459b65842998f7e463dea075521df510bfd21,us-cia-world-leaders,individual,Angelo de Barros Veiga TAVARES,,,,,,,Angola,Min. of Interior,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:01.985812
us-cia-world-leaders.6aa6eaa7a722d3620d9b062a2c36cbf185d80e51,us-cia-world-leaders,individual,Rui Jorge Carneiro MANGUEIRA,,,,,,,Angola,Min. of Justice & Human Rights,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.009738
us-cia-world-leaders.c1f986025df6262c7f54ee09266c7f343637b608,us-cia-world-leaders,individual,Rosa Luis de Sousa MICOLO,,,,,,,Angola,Min. of Parliamentary Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.027240
us-cia-world-leaders.ff17aa4ec522ca65abccb2372a685881b5090f48,us-cia-world-leaders,individual,Jose Maria Botelho de VASCONCELOS,,,,,,,Angola,Min. of Petroleum,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.045109
us-cia-world-leaders.c8c00f37a763c046e3feaf418ed8fc60aa261b2f,us-cia-world-leaders,individual,Job GRACA,,,,,,,Angola,Min. of Planning,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.066648
us-cia-world-leaders.70e4818466e47b35dfd7da2e21e826c3e45315d1,us-cia-world-leaders,individual,Antonio Domingos da Costa Pitra NETO,,,,,,,Angola,"Min. of Public Admin., Employment, & Social Security",,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.084321
us-cia-world-leaders.ec47f81018ca34ac74a7450641b6c635f3870ae7,us-cia-world-leaders,individual,Maria Candida TEIXEIRA,,,,,,,Angola,Min. of Science & Technology,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.106496
us-cia-world-leaders.46d24a9901c19c5185d472554093cc5b3cf0c6fa,us-cia-world-leaders,individual,Jose Luis DE MATOS,,,,,,,Angola,Min. of Social Communication,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.133486
us-cia-world-leaders.af16a0a88cc25da926bbea58771791444b70d1d9,us-cia-world-leaders,individual,Jose Carvalho DA ROCHA,,,,,,,Angola,Min. of Telecommunications & Information Technology,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.151253
us-cia-world-leaders.3e0d2ec3e171bec5db8f0f268bad3966f862f9bd,us-cia-world-leaders,individual,Bornito de Sousa Baltazar DIOGO,,,,,,,Angola,Min. of Territorial Admin.,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.204716
us-cia-world-leaders.1cee92b748e67530290ebfb7c23286d8e2863ab4,us-cia-world-leaders,individual,Augusto da Silva TOMAS,,,,,,,Angola,Min. of Transport,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.224311
us-cia-world-leaders.5371c3a44ea20e38130b04f0384259ac241340aa,us-cia-world-leaders,individual,Jose Antonio Maria DA CONCEICAO E SILVA,,,,,,,Angola,Min. of Urbanism & Housing,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.263300
us-cia-world-leaders.90ec189466c110ede902229dc4b754838d6e9e50,us-cia-world-leaders,individual,Joao Baptista KUSSUMUA,,,,,,,Angola,Min. of Welfare & Social Reintegration,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.277564
us-cia-world-leaders.38732a9961ebee81c786cbd63cab152e4b10cc5c,us-cia-world-leaders,individual,Goncalves Manuel MUANDUMBA,,,,,,,Angola,Min. of Youth & Sports,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.294369
us-cia-world-leaders.0e4deb70e5a610bd19caf1b9b37a4df07c4925b8,us-cia-world-leaders,individual,Edeltrudes Mauricio Fernandes GASPAR DA COSTA,,,,,,,Angola,"Min. in the Office of the Presidency, Civil Affairs",,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.315239
us-cia-world-leaders.a4704e92a2114fd56883042fdee4d5ebb3cb7e9e,us-cia-world-leaders,individual,"Manuel Helder ""Kopelipa"" VIEIRA DIAS",,,,,,,Angola,"Min. in the Office of the Presidency, Military Affairs",,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.332867
us-cia-world-leaders.061faff67d1fe292c70ea0467cf1777991668e7d,us-cia-world-leaders,individual,Frederico Manuel dos Santos e Silva CARDOSO,,,,,,,Angola,Sec. of the Council of Ministers,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.348810
us-cia-world-leaders.d8eed48c2338632b939d81eb216a1c2908522854,us-cia-world-leaders,individual,Jose de Lima MASSANO,,,,,,,Angola,"Governor, National Bank of Angola",,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.365061
us-cia-world-leaders.5cbfc250fc393465166192271d7fec52bff03269,us-cia-world-leaders,individual,Agostinho NETO,,,,,,,Angola,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.383107
us-cia-world-leaders.2ccf5851e76df90b6418c1b9f07a62c176fa5e1b,us-cia-world-leaders,individual,Ismael Abraao GASPAR MARTINS,,,,,,,Angola,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/AO.html,,,2016-09-15,2018-03-09T16:11:02.399291
us-cia-world-leaders.5359f3d3871317787481cebd2306f1684df03bfe,us-cia-world-leaders,individual,Rodney WILLIAMS,,,,,,,Antigua and Barbuda,Governor Gen.,,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:02.917580
us-cia-world-leaders.aee00a7bd3fb62b14074e441a2df999047ff1c17,us-cia-world-leaders,individual,Gaston BROWNE,,,,,,,Antigua and Barbuda,Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:02.942691
us-cia-world-leaders.5827766cbb53f2dabfcd376de35c02461b640ba8,us-cia-world-leaders,individual,Lester BIRD,,,,,,,Antigua and Barbuda,Senior Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:02.962646
us-cia-world-leaders.413b3b4df8ab11f7f7c43dcf2101446211178a3b,us-cia-world-leaders,individual,Arthur NIBBS,,,,,,,Antigua and Barbuda,"Min. of Agriculture, Lands, Fisheries, & Barbuda Affairs",,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:02.979704
us-cia-world-leaders.43407efc628b19ccfe7a4fe95c181c95420c18d5,us-cia-world-leaders,individual,Michael BROWN,,,,,,,Antigua and Barbuda,"Min. of Education, Science, & Technology",,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:03.012210
us-cia-world-leaders.b9850bf4f098eb00f3f7df99b374bfceadf3e6aa,us-cia-world-leaders,individual,Gaston BROWNE,,,,,,,Antigua and Barbuda,Min. of Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:03.028532
us-cia-world-leaders.629ca035925decf28f0fc8155ba80cc488c35e2a,us-cia-world-leaders,individual,Charles FERNANDEZ,,,,,,,Antigua and Barbuda,Min. of Foreign Affairs & Intl. Trade,,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:03.044134
us-cia-world-leaders.8c50e3c803affa9553173b7fa8d66c863466ce1b,us-cia-world-leaders,individual,Molwyn JOSEPH,,,,,,,Antigua and Barbuda,Min. of Health & the Environment,,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:03.058429
us-cia-world-leaders.7c1c1f1c709837e9cfcb4b829c875e106675bdca,us-cia-world-leaders,individual,Melville NICHOLAS,,,,,,,Antigua and Barbuda,"Min. of Information, Broadcasting Telecommunications, & Information Technology",,https://www.cia.gov/library/publications/resources/world-leaders-1/AC.html,,,2015-01-07,2018-03-09T16:11:03.074067
